code,shape,area,score,percent,circles,num_lines,corners
4286,10,20974.5,41,10.25,1,0,19
4286,8,31211.5,53,13.25,1,0,21
4286,7,28213.0,128,32.0,0,2,25
4286,6,30230.5,80,20.0,1,0,44
4286,10,18296.0,57,14.25,0,0,14
4286,5,22447.5,162,40.5,0,6,27
4286,10,176.0,99,24.75,2,0,22
4286,9,27176.0,232,58.0,1,1,20
4286,4,20772.0,38,9.5,1,0,14
4286,10,29346.5,97,24.25,1,0,21
4286,8,25830.5,102,25.5,1,1,23
4286,8,29362.0,162,40.5,2,4,28
4286,10,21639.5,74,18.5,1,0,19
4286,5,228.5,111,27.75,0,1,24
4286,6,21886.0,66,16.5,2,0,20
4286,8,19556.5,69,17.25,0,0,31
4286,9,21268.5,41,10.25,1,0,20
4286,7,30204.0,59,14.75,0,0,17
4286,7,22402.5,83,20.75,2,0,21
4286,7,26984.0,140,35.0,0,3,24
4286,5,26662.5,92,23.0,0,0,29
4286,6,31357.0,96,24.0,0,0,24
4286,5,26254.5,50,12.5,0,0,19
4286,4,24102.0,69,17.25,2,0,28
4286,7,14620.5,75,18.75,5,0,32
4286,12,19989.5,91,22.75,0,0,22
4286,10,20358.0,76,19.0,2,0,24
4286,7,14573.5,65,16.25,2,0,18
4286,6,25006.5,48,12.0,2,0,26
4286,10,26354.5,137,34.25,0,1,21
4286,8,27944.5,109,27.25,1,2,25
4286,10,27198.0,158,39.5,0,2,23
4286,9,25371.5,60,15.0,2,0,17
4286,8,25346.5,138,34.5,1,1,26
4286,7,23793.0,75,18.75,2,0,20
4286,6,31179.0,47,11.75,0,0,25
4286,6,12512.5,60,15.0,0,0,20
4286,6,27008.5,88,22.0,2,0,22
4286,7,27164.5,185,46.25,1,6,22
4286,5,27234.0,92,23.0,0,0,20
4286,7,408.5,89,22.25,2,0,25
4286,8,26730.0,50,12.5,1,0,28
4286,10,17689.0,39,9.75,0,0,16
4286,10,27935.5,59,14.75,1,0,17
4286,7,29128.5,90,22.5,1,0,24
4286,10,24828.0,67,16.75,3,0,21
4286,7,21741.0,109,27.25,1,3,30
4286,7,26857.5,56,14.0,1,0,28
4286,10,20133.5,64,16.0,0,0,18
4286,5,29387.0,78,19.5,0,0,13
4286,8,25641.0,83,20.75,0,0,26
4286,10,16048.0,31,7.75,1,0,13
4286,5,25195.0,50,12.5,0,0,18
4286,4,23586.0,81,20.25,1,0,38
4286,9,19928.5,65,16.25,0,0,11
4286,4,3.5,101,25.25,0,1,20
4286,5,21652.0,89,22.25,0,0,15
4286,10,23579.0,37,9.25,1,0,19
4286,13,10974.0,62,15.5,0,0,19
4286,6,31007.0,144,36.0,2,26,37
4286,7,25736.5,101,25.25,0,1,22
4286,5,28702.0,64,16.0,0,0,23
4286,6,246.5,84,21.0,0,0,33
4286,5,28663.0,61,15.25,0,0,20
4286,13,44.5,143,35.75,1,1,22
4286,6,23363.0,79,19.75,1,0,18
4286,9,23515.5,75,18.75,0,0,19
4286,9,21449.5,64,16.0,2,0,15
4286,9,19879.5,69,17.25,1,0,13
4286,10,20851.0,74,18.5,0,0,16
4286,8,17641.0,97,24.25,1,0,20
4286,10,18063.5,60,15.0,1,0,13
4286,7,24066.5,43,10.75,2,0,21
4286,10,21921.5,49,12.25,1,0,17
4286,7,25112.5,48,12.0,0,0,26
4286,9,21676.0,41,10.25,0,0,26
4286,10,20703.5,39,9.75,1,0,20
4286,9,23114.5,62,15.5,1,0,13
4286,7,19497.0,148,37.0,0,1,19
4286,9,23701.5,111,27.75,2,1,20
4286,7,22689.0,147,36.75,2,24,28
4286,9,24239.0,33,8.25,1,0,15
4286,7,19653.5,142,35.5,0,4,19
4286,7,24917.0,26,6.5,1,0,21
4286,10,19001.0,40,10.0,0,0,19
4286,8,10461.5,41,10.25,1,0,15
4286,9,23904.5,48,12.0,1,0,18
4286,7,28382.5,202,50.5,2,4,34
4286,9,22999.5,87,21.75,1,0,20
4286,7,15687.5,71,17.75,2,0,17
4286,7,28322.0,51,12.75,3,0,31
4286,7,29152.0,97,24.25,0,0,24
4286,6,27758.5,98,24.5,0,0,29
4286,4,26890.5,174,43.5,2,20,45
4286,9,15301.5,176,44.0,0,1,16
4286,7,27783.0,29,7.25,1,0,17
4286,4,15138.5,56,14.0,0,0,18
4286,9,24082.5,38,9.5,2,0,22
4286,10,18346.5,90,22.5,1,0,21
4286,7,31521.0,95,23.75,1,0,40
4286,6,6.0,96,24.0,0,0,24
4286,4,18281.0,82,20.5,1,0,40
4286,9,20166.0,77,19.25,0,0,12
4286,11,22633.5,61,15.25,1,0,23
4286,7,28924.0,101,25.25,1,1,32
4286,10,22690.0,58,14.5,1,0,20
4286,9,19422.5,34,8.5,1,0,23
4286,7,30602.0,86,21.5,2,0,26
4286,5,27038.0,70,17.5,0,0,27
4286,4,19336.0,79,19.75,0,0,20
4286,6,100.5,86,21.5,0,0,23
4286,5,23008.5,102,25.5,1,2,40
4286,8,23321.0,88,22.0,1,0,22
4286,6,26662.0,148,37.0,1,2,23
4286,8,27433.0,134,33.5,1,7,36
4286,7,25946.5,132,33.0,3,1,50
4286,10,20896.0,90,22.5,0,0,17
4286,9,22643.5,86,21.5,1,0,14
4286,7,22812.5,126,31.5,2,1,23
4286,6,22626.0,77,19.25,0,0,27
4286,7,26694.0,106,26.5,2,1,29
4286,5,23541.5,118,29.5,2,1,29
4286,6,26620.5,148,37.0,5,8,32
4286,7,29607.0,151,37.75,4,3,43
4286,1,0.0,116,29.0,2,4,20
4286,5,25145.0,64,16.0,0,0,21
4286,7,418.5,74,18.5,0,0,22
4286,6,29891.5,87,21.75,0,0,21
4286,13,14385.5,101,25.25,0,1,28
4286,8,21701.0,31,7.75,1,0,11
4286,5,18848.0,36,9.0,0,0,22
4286,9,23055.5,73,18.25,0,0,13
4286,7,20970.5,94,23.5,3,0,39
4286,9,23805.0,99,24.75,2,0,18
4286,5,19757.0,81,20.25,1,0,44
4286,10,20542.5,39,9.75,3,0,14
4286,6,24826.5,103,25.75,1,1,39
4286,4,21470.0,75,18.75,0,0,20
4286,10,23349.0,64,16.0,1,0,17
4286,6,28121.5,134,33.5,0,1,25
4286,5,24525.0,101,25.25,1,1,23
4286,6,28478.5,71,17.75,2,0,17
4286,8,16651.0,49,12.25,1,0,17
4286,8,13943.0,103,25.75,1,5,30
4286,6,24754.0,27,6.75,1,0,18
4286,6,30408.5,125,31.25,1,2,27
4286,6,27525.5,56,14.0,0,0,16
4286,6,27723.0,63,15.75,1,0,30
4286,5,26192.0,104,26.0,0,1,13
4286,6,29523.0,229,57.25,0,3,32
4286,7,27348.0,100,25.0,2,1,20
4286,10,21517.5,117,29.25,0,1,20
4286,5,23654.0,137,34.25,1,12,50
4286,5,27015.5,43,10.75,0,0,25
4286,8,9812.5,32,8.0,0,0,11
4286,5,24278.5,48,12.0,0,0,17
4286,9,14427.5,48,12.0,0,0,12
4286,9,29762.5,82,20.5,2,0,26
4286,5,20411.0,159,39.75,1,7,46
4286,7,23418.5,96,24.0,3,0,27
4286,5,27332.0,131,32.75,1,1,38
4286,6,28761.5,159,39.75,0,1,22
4286,8,630.5,160,40.0,1,1,22
4286,5,27749.5,109,27.25,3,3,51
4286,11,20933.0,76,19.0,3,0,19
4286,7,19663.5,70,17.5,2,0,15
4286,8,24070.0,125,31.25,2,2,19
4286,1,0.0,232,58.0,0,1,21
4286,5,24957.5,232,58.0,1,7,42
4286,7,28283.5,149,37.25,0,1,27
4286,6,24039.0,98,24.5,0,0,33
4286,10,23859.5,124,31.0,2,1,15
4286,9,20141.0,90,22.5,0,0,16
4286,9,14622.0,87,21.75,0,0,17
4286,6,25374.5,44,11.0,1,0,20
4286,6,29241.5,88,22.0,0,0,28
4286,6,22783.0,106,26.5,0,1,29
4286,7,26460.0,98,24.5,0,0,25
4286,9,22428.0,41,10.25,1,0,18
4286,7,30710.5,150,37.5,3,1,25
4286,6,26994.0,68,17.0,0,0,28
4286,6,29748.5,52,13.0,3,0,37
4286,10,16977.0,73,18.25,0,0,13
4286,7,27700.5,217,54.25,1,2,22
4286,6,22352.0,41,10.25,0,0,14
4286,13,14.0,70,17.5,1,0,15
4286,10,18424.0,67,16.75,1,0,18
4286,4,23531.0,109,27.25,2,2,32
4286,8,19195.5,51,12.75,1,0,17
4286,6,19475.0,80,20.0,0,0,24
4286,7,28947.5,73,18.25,1,0,34
4286,7,19405.5,100,25.0,0,1,32
4286,6,25875.0,48,12.0,0,0,21
4286,5,30397.0,186,46.5,0,1,29
4286,5,26744.0,31,7.75,0,0,13
4286,6,28298.5,92,23.0,0,0,19
4286,8,25985.5,171,42.75,1,1,30
4286,7,17823.5,99,24.75,3,0,35
4286,10,22582.0,72,18.0,1,0,16
4286,7,26805.0,62,15.5,1,0,23
4286,9,22001.5,70,17.5,0,0,26
4286,8,26620.0,37,9.25,0,0,22
4286,8,20777.0,39,9.75,1,0,21
4286,7,26840.5,46,11.5,1,0,22
4286,9,17412.0,64,16.0,1,0,15
4286,7,28280.5,79,19.75,0,0,24
4286,7,21103.0,83,20.75,0,0,24
4286,9,16980.5,94,23.5,2,0,14
4286,8,20001.0,33,8.25,0,0,17
4286,9,20916.0,71,17.75,0,0,18
4286,8,23024.0,118,29.5,0,1,23
4286,5,25505.5,68,17.0,1,0,37
4286,9,19929.5,57,14.25,1,0,16
4286,5,29685.0,131,32.75,1,1,23
4286,7,28934.5,94,23.5,0,0,27
4286,7,29602.0,49,12.25,1,0,22
4286,5,18413.0,118,29.5,0,1,19
4286,6,31540.0,102,25.5,1,3,32
4286,8,10.5,102,25.5,0,1,21
4286,10,28201.0,95,23.75,0,0,20
4286,8,26864.5,107,26.75,0,2,28
4286,11,23084.5,76,19.0,1,0,25
4286,5,20157.0,104,26.0,0,1,20
4286,9,23903.5,75,18.75,2,0,18
4286,7,23609.0,66,16.5,0,0,27
4286,7,23320.0,99,24.75,2,0,22
4286,7,28521.5,99,24.75,1,0,32
4286,8,31968.5,65,16.25,1,0,21
4286,7,28627.0,83,20.75,1,0,29
4286,5,31451.5,138,34.5,1,1,28
4286,9,22971.0,100,25.0,2,1,18
4286,10,28259.5,157,39.25,1,12,24
4286,7,27238.5,125,31.25,0,4,32
4286,8,29319.0,184,46.0,1,2,28
4286,7,25510.0,163,40.75,4,1,26
4286,7,31932.0,65,16.25,1,0,24
4286,6,28084.0,49,12.25,0,0,19
4286,7,28360.0,71,17.75,2,0,38
4286,6,24331.0,60,15.0,0,0,21
4286,7,18549.0,85,21.25,0,0,22
4286,7,27504.5,83,20.75,1,0,37
4286,8,27305.5,105,26.25,0,1,29
4286,8,19433.5,128,32.0,0,2,19
4286,7,28006.0,74,18.5,1,0,26
4286,10,23313.0,82,20.5,2,0,17
4286,10,29376.0,118,29.5,2,3,20
4286,5,21734.0,98,24.5,2,0,46
4286,6,11457.5,120,30.0,0,2,37
4286,6,25828.0,33,8.25,2,0,21
4286,11,24751.0,74,18.5,0,0,19
4286,5,27036.5,135,33.75,1,1,37
4286,6,15.0,167,41.75,0,1,23
4286,5,27724.5,85,21.25,1,0,29
4286,7,29335.0,114,28.5,0,1,23
4286,15,21612.5,183,45.75,1,1,29
4286,7,31239.5,32,8.0,2,0,22
4286,10,11328.5,88,22.0,0,0,29
4286,7,29685.0,50,12.5,0,0,30
4286,6,26189.5,48,12.0,0,0,17
4286,10,21950.5,31,7.75,1,0,16
4286,9,21202.5,34,8.5,0,0,16
4286,8,24067.5,112,28.0,2,1,27
4286,4,20982.0,99,24.75,1,0,14
4286,6,23748.0,30,7.5,2,0,20
4286,10,22174.5,45,11.25,1,0,17
4286,7,28665.0,52,13.0,2,0,22
4286,5,147.0,58,14.5,3,0,23
4286,6,31217.0,35,8.75,1,0,15
4286,6,26486.0,78,19.5,0,0,24
4286,7,32669.0,133,33.25,1,11,35
4286,7,21266.0,85,21.25,1,0,25
4286,6,31491.0,74,18.5,0,0,20
4286,5,27840.0,74,18.5,0,0,27
4286,7,31666.5,95,23.75,1,0,38
4286,6,19043.0,93,23.25,1,0,24
4286,9,22042.0,49,12.25,0,0,15
4286,5,19647.0,79,19.75,2,0,42
4286,7,30644.5,94,23.5,5,0,35
4286,8,25790.0,163,40.75,0,5,22
4286,6,26169.5,108,27.0,2,2,44
4286,10,22572.5,108,27.0,0,2,26
4286,9,17044.5,90,22.5,0,0,14
4286,8,24732.0,57,14.25,1,0,29
4286,10,31778.0,260,65.0,3,1,23
4286,5,28181.0,112,28.0,0,1,25
4286,10,15985.0,60,15.0,0,0,21
4286,6,25383.0,63,15.75,3,0,38
4286,7,19675.0,88,22.0,1,0,21
4286,8,27373.5,28,7.0,0,0,29
4286,9,22594.0,53,13.25,1,0,12
4286,5,20341.5,137,34.25,1,1,43
4286,11,31210.5,65,16.25,1,0,23
4286,5,28257.5,113,28.25,1,1,23
4286,7,32320.5,61,15.25,0,0,30
4286,5,27187.5,76,19.0,1,0,20
4286,10,24997.5,60,15.0,1,0,18
4286,10,23544.5,57,14.25,2,0,24
4286,5,31556.5,105,26.25,2,1,26
4286,9,25765.5,49,12.25,0,0,23
4286,5,28462.0,52,13.0,0,0,18
4286,8,9864.0,35,8.75,0,0,11
4286,10,19319.5,188,47.0,1,3,14
4286,7,27669.5,145,36.25,1,2,39
4286,9,21125.0,31,7.75,1,0,13
4286,10,15899.0,44,11.0,0,0,14
4286,5,23181.0,31,7.75,0,0,26
4286,8,19031.0,124,31.0,1,11,18
4286,8,20034.5,40,10.0,0,0,18
4286,7,24948.5,141,35.25,0,5,31
4286,10,25783.5,100,25.0,1,1,28
4286,7,23005.5,63,15.75,0,0,29
4286,6,29529.0,74,18.5,2,0,21
4286,7,26561.0,200,50.0,0,2,17
4286,7,29134.5,24,6.0,0,0,23
4286,9,10056.5,45,11.25,1,0,15
4286,9,27916.0,103,25.75,1,3,21
4286,7,22554.0,92,23.0,2,0,41
4286,9,25349.0,33,8.25,2,0,24
4286,9,16329.0,38,9.5,0,0,13
4286,7,32334.0,69,17.25,1,0,28
4286,7,28307.5,108,27.0,1,1,21
4286,8,21804.0,165,41.25,2,4,21
4286,7,24239.5,45,11.25,0,0,17
4286,8,21295.0,191,47.75,0,3,15
4286,6,17541.5,65,16.25,1,0,24
4286,6,28535.0,72,18.0,2,0,44
4286,9,19556.0,62,15.5,1,0,17
4286,9,22108.5,57,14.25,0,0,17
4286,9,19189.5,48,12.0,1,0,23
4286,4,1.0,89,22.25,2,0,27
4286,5,20085.0,92,23.0,0,0,28
4286,6,26287.5,36,9.0,0,0,18
4286,8,20341.5,92,23.0,0,0,22
4286,6,22728.0,49,12.25,4,0,19
4286,5,16273.5,34,8.5,1,0,18
4286,10,23873.0,52,13.0,1,0,16
4286,9,17349.5,67,16.75,1,0,18
4286,9,26889.5,96,24.0,2,0,22
4286,7,24512.5,188,47.0,1,4,32
4286,9,24011.5,182,45.5,1,1,14
4286,6,26012.0,55,13.75,1,0,17
4286,6,24701.5,78,19.5,1,0,18
4286,8,25097.0,84,21.0,2,0,20
4286,7,26262.0,143,35.75,0,1,21
4286,7,20521.0,52,13.0,0,0,20
4286,9,19172.0,66,16.5,1,0,24
4286,8,18762.5,148,37.0,1,3,14
4286,9,22308.0,100,25.0,1,1,22
4286,6,26154.5,78,19.5,1,0,39
4286,6,21023.0,121,30.25,0,1,22
4286,8,22312.5,52,13.0,0,0,24
4286,5,26036.5,123,30.75,3,12,43
4286,9,20273.0,180,45.0,0,6,29
4286,7,28456.5,48,12.0,2,0,23
4286,7,28077.0,110,27.5,0,1,17
4286,7,30011.0,209,52.25,3,3,34
4286,7,25312.0,122,30.5,1,6,22
4286,10,17206.0,112,28.0,2,1,40
4286,2,0.0,90,22.5,4,0,37
4286,10,22840.5,36,9.0,1,0,15
4286,7,24118.5,49,12.25,2,0,25
4286,6,27843.0,57,14.25,0,0,19
4286,6,433.5,125,31.25,0,1,27
4286,8,21847.5,88,22.0,1,0,18
4286,7,26113.0,82,20.5,0,0,40
4286,8,20727.5,57,14.25,1,0,18
4286,10,15365.5,70,17.5,2,0,23
4286,8,25302.5,50,12.5,2,0,27
4286,7,24365.5,60,15.0,3,0,40
4286,9,20805.5,49,12.25,0,0,21
4286,7,26786.0,148,37.0,0,7,21
4286,8,20123.5,100,25.0,0,1,15
4286,4,20836.0,52,13.0,1,0,14
4286,7,29722.5,61,15.25,0,0,28
4286,6,27885.0,64,16.0,1,0,19
4286,7,21359.0,97,24.25,2,0,23
4286,5,23862.5,108,27.0,0,6,30
4286,6,29790.0,83,20.75,0,0,28
4286,8,13616.5,60,15.0,0,0,18
4286,5,30897.5,168,42.0,1,34,30
4286,10,25439.0,71,17.75,0,0,21
4286,10,21636.0,55,13.75,1,0,16
4286,6,27320.0,67,16.75,2,0,39
4286,5,25816.0,227,56.75,1,4,46
4286,10,18685.5,60,15.0,1,0,17
4286,7,30890.5,53,13.25,1,0,19
4286,5,27086.0,45,11.25,1,0,19
4286,7,32792.0,69,17.25,1,0,35
4286,7,13563.0,78,19.5,0,0,20
4286,9,30767.0,56,14.0,2,0,24
4286,5,27985.5,65,16.25,1,0,26
4286,10,27903.0,45,11.25,1,0,17
4286,7,28940.0,154,38.5,1,3,31
4286,10,28713.0,157,39.25,0,3,22
4286,7,27426.0,69,17.25,3,0,34
4286,5,30733.5,93,23.25,1,0,34
4286,10,19071.0,105,26.25,2,1,23
4286,7,27496.0,151,37.75,1,2,48
4286,10,21137.0,78,19.5,0,0,19
4286,6,30061.5,90,22.5,0,0,19
4286,10,20333.5,128,32.0,0,2,28
4286,11,17022.5,67,16.75,0,0,17
4286,6,27301.5,45,11.25,3,0,35
4286,7,26050.0,65,16.25,1,0,18
4286,7,22156.5,105,26.25,1,2,24
4286,5,19705.0,89,22.25,2,0,43
4286,9,21719.5,76,19.0,0,0,20
4286,9,20860.0,118,29.5,1,2,15
4286,7,25188.5,47,11.75,0,0,25
4286,7,29003.0,79,19.75,0,0,26
4286,7,15942.5,101,25.25,1,1,18
4286,9,24731.5,133,33.25,0,1,17
4286,4,21239.0,35,8.75,1,0,15
4286,7,27378.0,135,33.75,1,4,32
4286,5,25023.5,203,50.75,2,6,37
4286,7,30170.0,55,13.75,0,0,18
4286,7,17768.5,195,48.75,0,8,21
4286,6,26134.0,118,29.5,1,2,19
4286,8,26757.5,80,20.0,0,0,20
4286,7,28921.0,118,29.5,3,2,46
4286,8,28402.0,103,25.75,5,1,30
4286,7,27431.5,123,30.75,7,1,43
4286,8,24591.5,107,26.75,1,1,25
4286,6,31150.0,165,41.25,2,2,34
4286,10,23858.0,189,47.25,1,2,17
4286,7,28436.0,79,19.75,0,0,23
4286,7,26499.0,149,37.25,0,3,25
4286,10,21918.0,33,8.25,1,0,19
4286,9,19523.5,26,6.5,1,0,14
4286,7,26597.0,98,24.5,2,0,23
4286,10,21467.5,64,16.0,0,0,17
4286,7,31378.5,60,15.0,1,0,25
4286,6,16356.5,99,24.75,0,0,28
4286,4,23807.0,36,9.0,1,0,15
4286,8,21621.0,21,5.25,1,0,15
4286,5,30058.5,126,31.5,1,40,36
4286,8,24939.0,139,34.75,0,7,33
4286,10,22352.5,58,14.5,2,0,17
4286,10,19062.0,55,13.75,0,0,19
4286,9,22541.5,47,11.75,0,0,18
4286,7,25339.0,32,8.0,0,0,25
4286,7,24627.5,85,21.25,3,0,42
4286,10,23746.5,100,25.0,1,1,24
4286,7,29999.5,63,15.75,0,0,31
4286,6,17675.5,51,12.75,0,0,19
4286,9,14672.5,69,17.25,2,0,14
4286,5,28267.5,50,12.5,1,0,33
4286,9,23010.5,114,28.5,0,1,20
4286,5,26569.5,139,34.75,0,1,18
4286,4,23337.0,64,16.0,3,0,40
4286,11,15305.5,58,14.5,1,0,17
4286,5,29264.5,83,20.75,2,0,21
4286,6,27269.5,85,21.25,1,0,35
4286,7,29027.5,62,15.5,0,0,18
4286,7,25286.0,141,35.25,1,5,23
4286,6,31099.0,83,20.75,0,0,30
4286,5,27010.5,161,40.25,0,1,18
4286,6,32082.0,159,39.75,1,1,29
4286,7,28343.5,216,54.0,2,4,23
4286,8,21686.5,75,18.75,2,0,19
4286,6,24956.5,71,17.75,0,0,41
4286,6,31590.5,165,41.25,0,3,25
4286,8,27129.0,41,10.25,2,0,25
4286,7,29371.0,198,49.5,0,6,28
4286,7,25514.0,50,12.5,2,0,22
4286,6,26607.0,35,8.75,1,0,23
4286,10,11030.5,54,13.5,0,0,17
4286,7,28887.0,128,32.0,1,3,36
4286,10,24644.0,106,26.5,1,3,21
4286,10,24361.5,46,11.5,1,0,18
4286,10,21168.5,94,23.5,2,0,18
4286,7,29031.0,126,31.5,0,8,28
4286,5,13805.5,154,38.5,1,2,35
4286,8,29233.0,174,43.5,2,7,27
4286,10,23568.0,121,30.25,1,2,18
4286,5,23180.0,49,12.25,1,0,17
4286,6,24405.0,39,9.75,0,0,14
4286,9,20554.5,40,10.0,1,0,19
4286,9,21325.0,64,16.0,1,0,14
4286,10,22432.5,82,20.5,1,0,13
4286,10,20578.0,74,18.5,2,0,14
4286,9,16781.5,80,20.0,1,0,19
4286,7,28118.0,66,16.5,1,0,34
4286,6,22323.0,32,8.0,1,0,18
4286,6,19797.0,73,18.25,0,0,32
4286,7,22345.0,85,21.25,1,0,23
4286,7,22980.5,110,27.5,1,2,24
4286,8,27553.0,112,28.0,1,3,28
4286,10,23448.0,61,15.25,1,0,17
4286,5,21614.5,206,51.5,0,7,19
4286,8,22347.0,171,42.75,1,2,24
4286,9,13970.0,66,16.5,0,0,20
4286,7,24747.0,110,27.5,1,1,25
43093,14,9141.5,76,19.0,1,0,28
43093,15,5961.0,70,17.5,2,0,34
43093,16,8859.0,125,31.25,3,3,36
43093,13,8012.5,109,27.25,1,2,33
43093,12,8395.5,92,23.0,4,0,36
43093,13,7546.5,84,21.0,3,0,31
43093,13,9100.0,125,31.25,0,16,30
43093,15,7229.0,109,27.25,3,2,35
43093,15,8000.0,80,20.0,3,0,30
43093,12,7995.5,121,30.25,1,16,25
43093,14,9106.0,92,23.0,1,0,27
43093,13,7952.0,142,35.5,2,1,33
43093,17,6383.0,61,15.25,3,0,31
43093,12,8143.0,43,10.75,1,0,25
43093,12,9042.0,96,24.0,1,0,30
43093,14,7742.5,132,33.0,3,7,25
43093,15,9009.0,89,22.25,3,0,28
43093,15,6635.5,90,22.5,2,0,26
43093,13,9253.0,57,14.25,2,0,26
43093,16,5276.5,64,16.0,2,0,27
43093,15,8111.0,70,17.5,3,0,33
43093,14,7221.0,103,25.75,2,1,30
43093,12,9000.0,76,19.0,0,0,29
43093,13,7958.0,88,22.0,1,0,22
43093,16,7982.0,68,17.0,2,0,29
43093,16,7342.0,74,18.5,3,0,32
43093,14,9206.5,138,34.5,1,3,30
43093,14,7507.5,68,17.0,2,0,26
43093,13,9022.0,125,31.25,2,6,26
43093,15,8151.0,81,20.25,0,0,23
43093,13,8577.0,127,31.75,1,1,27
43093,13,8009.0,134,33.5,2,6,27
43093,12,9027.5,103,25.75,1,1,28
43093,13,8050.5,132,33.0,2,1,21
43093,12,9037.5,137,34.25,0,5,26
43093,15,7277.5,89,22.25,3,0,33
43093,15,8322.5,116,29.0,3,4,35
43093,13,8149.0,125,31.25,2,3,22
43093,14,6252.5,46,11.5,1,0,27
43093,6,15.0,64,16.0,2,0,33
43093,10,8614.5,60,15.0,1,0,25
43093,16,3255.5,56,14.0,1,0,21
43093,12,8730.0,98,24.5,0,0,27
43093,13,8049.5,127,31.75,3,3,27
43093,12,8691.5,161,40.25,0,1,25
43093,14,8160.0,62,15.5,1,0,29
43093,12,8824.0,156,39.0,2,8,27
43093,13,7579.5,85,21.25,3,0,31
43093,15,6803.0,79,19.75,3,0,34
43093,14,8066.5,71,17.75,2,0,27
43093,11,8670.5,104,26.0,1,1,23
43093,10,7555.0,92,23.0,2,0,24
43093,13,9135.0,72,18.0,1,0,27
43093,14,7857.0,88,22.0,1,0,30
43093,14,8312.5,90,22.5,4,0,28
43093,15,7592.0,86,21.5,2,0,31
43093,11,8923.0,67,16.75,1,0,28
43093,16,3750.0,62,15.5,2,0,22
43093,14,5849.0,83,20.75,2,0,23
43093,12,8148.5,37,9.25,1,0,33
43093,12,8790.5,122,30.5,2,1,33
43093,13,7740.0,124,31.0,2,2,23
43093,14,4530.5,47,11.75,3,0,26
43093,14,7961.5,68,17.0,1,0,24
43093,15,8855.5,136,34.0,0,8,22
43093,13,7153.5,69,17.25,2,0,36
43093,14,7647.5,61,15.25,1,0,37
43093,14,7394.0,58,14.5,3,0,27
43093,13,9003.5,144,36.0,0,3,28
43093,13,7748.5,111,27.75,2,1,28
43093,13,6424.0,60,15.0,5,0,30
43093,12,8014.0,40,10.0,1,0,29
43093,12,5624.5,67,16.75,2,0,28
43093,12,7923.5,59,14.75,1,0,25
43093,13,6015.0,82,20.5,2,0,31
43093,13,8216.5,70,17.5,0,0,25
43093,12,9060.0,82,20.5,1,0,28
43093,14,6000.0,68,17.0,3,0,30
43093,19,7998.5,107,26.75,1,1,34
43093,14,8278.5,107,26.75,0,5,28
43093,14,8687.5,102,25.5,4,2,32
43093,14,7457.5,97,24.25,3,0,34
43093,14,9004.0,82,20.5,0,0,32
43093,13,7947.0,86,21.5,1,0,22
43093,12,8923.0,66,16.5,0,0,24
43093,13,4697.5,56,14.0,2,0,28
43093,17,7631.5,127,31.75,3,9,36
43093,12,7717.5,90,22.5,2,0,24
43093,14,8760.5,127,31.75,3,3,34
43093,12,7753.0,128,32.0,2,11,28
43093,14,8607.5,123,30.75,2,3,33
43093,14,8089.5,79,19.75,0,0,22
43093,16,7968.5,104,26.0,2,1,35
43093,12,8052.5,102,25.5,0,2,32
43093,14,8960.0,67,16.75,2,0,31
43093,13,6129.0,52,13.0,1,0,32
43093,15,8285.0,83,20.75,1,0,34
43093,13,8068.5,137,34.25,1,9,27
43093,14,9205.5,154,38.5,2,8,28
43093,16,7869.5,127,31.75,2,1,27
43093,13,9029.0,109,27.25,0,4,26
43093,17,7186.5,80,20.0,1,0,28
43093,13,8859.0,87,21.75,3,0,39
43093,15,7959.5,76,19.0,2,0,32
43093,13,9042.0,131,32.75,0,9,30
43093,16,7385.0,102,25.5,2,1,33
43093,15,8516.5,67,16.75,4,0,29
43093,18,6505.0,82,20.5,3,0,38
43093,16,8768.0,81,20.25,1,0,34
43093,16,7200.0,75,18.75,2,0,27
43093,10,8510.5,86,21.5,1,0,23
43093,10,7595.0,80,20.0,2,0,22
43093,13,8140.5,75,18.75,4,0,33
43093,15,7000.0,66,16.5,3,0,32
43093,12,7899.5,101,25.25,2,1,42
43093,12,7981.5,115,28.75,1,4,23
43093,14,5997.0,62,15.5,5,0,33
43093,13,8220.0,34,8.5,0,0,32
43093,14,9115.0,77,19.25,2,0,32
43093,15,6335.0,62,15.5,1,0,31
43093,16,8530.0,66,16.5,3,0,30
43093,12,5675.5,50,12.5,0,0,30
43093,13,9048.0,149,37.25,1,8,26
43093,14,7761.0,87,21.75,1,0,27
43093,15,8790.0,113,28.25,3,3,30
43093,13,7840.0,132,33.0,1,8,25
43093,13,9381.5,47,11.75,0,0,28
43093,15,5075.0,74,18.5,2,0,26
43093,16,6911.5,73,18.25,1,0,29
43093,12,7987.5,83,20.75,0,0,23
43093,15,8709.0,100,25.0,2,1,36
43093,13,8011.0,142,35.5,2,2,25
43093,13,8761.0,96,24.0,3,0,32
43093,14,7452.0,100,25.0,2,3,34
43093,12,8645.5,151,37.75,1,1,41
43093,16,8042.5,129,32.25,2,2,30
43093,14,8506.5,64,16.0,2,0,31
43093,12,6540.0,63,15.75,2,0,28
43093,13,9136.5,96,24.0,2,0,29
43093,14,7859.5,100,25.0,3,2,26
43093,13,7367.0,86,21.5,2,0,33
43093,16,7830.5,77,19.25,1,0,32
43093,14,8554.5,77,19.25,3,0,28
